学校名称,专业名称,最高分,最低分,平均分
黑龙江科技学院,矿物加工工程,558,,539
黑龙江科技学院,金属材料工程,558,,539
黑龙江科技学院,机械设计制造及自动化,579,,560
黑龙江科技学院,工业设计,564,,531
黑龙江科技学院,测控技术与仪器,538,,559
黑龙江科技学院,电子信息工程,570,,548
黑龙江科技学院,通信工程,542,,509
黑龙江科技学院,计算机科学与技术,542,,509
佳木斯大学,英语(师范类),568,,541
佳木斯大学,数学与应用数学,549,,511
佳木斯大学,物理学,555,,508
佳木斯大学,生物技术,551,,509
佳木斯大学,金属材料工程,567,,508
佳木斯大学,无机非金属材料工程,562,,507
佳木斯大学,工业设计,541,,509
佳木斯大学,热能与动力工程,568,,548
佳木斯大学,电气工程及其自动化,571,,517
佳木斯大学,自动化,542,,507
佳木斯大学,电子信息工程,510,,
佳木斯大学,通信工程,551,,508
佳木斯大学,计算机科学与技术,542,,509
佳木斯大学,生物医学工程,560,,508
佳木斯大学,建筑学,547,,508
佳木斯大学,土木工程,558,,508
佳木斯大学,交通运输,537,,510
佳木斯大学,包装工程,560,,
佳木斯大学,农业机械化及其自动化,562,,510
佳木斯大学,园林,528,,508
佳木斯大学,临床医学,579,,508
佳木斯大学,医学检验,571,,508
佳木斯大学,康复治疗学,593,,512
佳木斯大学,口腔修复工艺学,573,,508
佳木斯大学,护理学,,,508
佳木斯大学,药学,565,,508
佳木斯大学,工商管理,554,,508
佳木斯大学,市场营销,530,,508
佳木斯大学,旅游管理,536,,515
黑龙江八一农大,国际经济与贸易,,,508
黑龙江八一农大,信息与计算科学,536,,508
黑龙江八一农大,生物科学,534,,510
黑龙江八一农大,生物技术,566,,514
黑龙江八一农大,机械设计制造及自动化,,,508
黑龙江八一农大,工业设计,550,,508
黑龙江八一农大,过程装备与自动化,576,,508
黑龙江八一农大,电子信息工程,557,,509
黑龙江八一农大,通信工程,560,,508
黑龙江八一农大,建筑环境与设备工程,550,,508
黑龙江八一农大,制药工程,561,,508
黑龙江八一农大,交通运输,566,,508
黑龙江八一农大,食品科学与工程,574,,508
黑龙江八一农大,包装工程,511,,
黑龙江八一农大,食品质量与安全,566,,508
黑龙江八一农大,生物工程,548,,508
黑龙江八一农大,农业机械化及其自动化,561,,508
黑龙江八一农大,农业电气化及自动化,551,,508
黑龙江八一农大,农学,551,,508
黑龙江八一农大,园艺,562,,508
黑龙江八一农大,植物保护,539,,509
黑龙江八一农大,草业科学,563,,508
黑龙江八一农大,园林,567,,516
黑龙江八一农大,水土保持与荒漠治理,517,,517
黑龙江八一农大,农业资源与环境,561,,515
黑龙江八一农大,动物科学,566,,509
黑龙江八一农大,动物医学,557,,513
黑龙江八一农大,会计学,570,,508
黑龙江八一农大,物流管理,569,,508
黑龙江八一农大,公共事业管理,549,,512
黑龙江八一农大,农林经济管理,551,,508
东北农业大学,国际经济与贸易,572,,557
东北农业大学,社会工作,549,,543
东北农业大学,公共事业管理,582,,541
东北农业大学,针灸推拿学(康复),569,,559
东北农业大学,中西医临床医学,584,,565
东北农业大学,护理学,577,,552
东北农业大学,药学,578,,535
东北农业大学,中药学,577,,542
哈尔滨师范大学,俄语,551,,523
哈尔滨师范大学,生物技术,572,,527
哈尔滨师范大学,资源环境与城乡规划管理,569,,525
哈尔滨师范大学,公共事业管理,555,,523
哈尔滨师范大学,哲学,514,,509
哈尔滨师范大学,国际经济与贸易,565,,546
哈尔滨师范大学,社会工作,513,,508
哈尔滨师范大学,政治学与行政学,529,,513
哈尔滨师范大学,教育学,519,,508
哈尔滨师范大学,教育技术学,546,,509
哈尔滨师范大学,英语,576,,556
哈尔滨师范大学,日语,574,,551
哈尔滨师范大学,新闻学,545,,522
哈尔滨师范大学,广播电视新闻学,519,,510
哈尔滨师范大学,数学与应用数学,574,,551
哈尔滨师范大学,信息与计算科学,542,,508
齐齐哈尔大学,物理学,569,,529
齐齐哈尔大学,化学,575,,544
齐齐哈尔大学,应用化学,579,,541
齐齐哈尔大学,生物科学,565,,532
齐齐哈尔大学,生物技术,547,,508
齐齐哈尔大学,地理科学,547,,509
齐齐哈尔大学,资源环境与城乡规划管理,548,,509
齐齐哈尔大学,应用心理学,559,,522
齐齐哈尔大学,机械类,574,,542
齐齐哈尔大学,通信工程(含唯软安全与技术),573,,519
齐齐哈尔大学,电子信息工程,562,,523
齐齐哈尔大学,数学与应用数学(师范类),574,,550
齐齐哈尔大学,生物科学(师范类),565,,532
齐齐哈尔大学,物理学(师范类),569,,529
齐齐哈尔大学,俄语(师范类),551,,523
齐齐哈尔大学,无机非金属材料工程,575,,515
齐齐哈尔大学,机械设计制造及自动化,574,,542
齐齐哈尔大学,过程装备与控制工程,579,,562
齐齐哈尔大学,自动化,,,561
齐齐哈尔大学,计算机科学与技术,563,,515
齐齐哈尔大学,环境工程,,,509
齐齐哈尔大学,制药工程,583,,530
齐齐哈尔大学,食品科学与工程,570,,523
齐齐哈尔大学,轻化工程,554,,514
齐齐哈尔大学,纺织工程,560,,514
齐齐哈尔大学,食品质量与安全,551,,518
齐齐哈尔大学,生物技术,580,,516
齐齐哈尔大学,园林,562,,508
齐齐哈尔大学,信息管理与信息系统,556,,509
齐齐哈尔大学,工商管理,564,,543
齐齐哈尔大学,市场营销,563,,527
齐齐哈尔大学,财务管理,555,,540
牡丹江师范学院,数学与应用数学(师范),563,,512
牡丹江师范学院,物理学(师范),560,,508
牡丹江师范学院,化学(师范),551,,512
牡丹江师范学院,生物科学(师范),542,,508
牡丹江师范学院,计算机科学与技术(师范),552,,508
牡丹江师范学院,英语(师范),577,,540
牡丹江师范学院,教育技术学(师范),522,,508
牡丹江师范学院,心理学(师范),554,,508
牡丹江师范学院,电子信息工程,543,,508
牡丹江师范学院,应用化学,554,,508
牡丹江师范学院,生物技术,531,,509
牡丹江师范学院,园林,508,,
牡丹江师范学院,市场营销,558,,508
牡丹江师范学院,计算机科学与技术(网络),534,,509
牡丹江师范学院,计算机科学与技术(应用软件),534,,509
牡丹江师范学院,英语(商务英语),553,,513
牡丹江师范学院,英语(国际经济法),553,,509
牡丹江师范学院,英语(翻译),553,,509
牡丹江师范学院,小学教育,536,,512
哈尔滨学院,会计学(注册会计方向),560,,514
哈尔滨学院,英语,563,,508
哈尔滨学院,食品科学与工程(制冷空调方向),547,,520
哈尔滨学院,俄语,517,,516
哈尔滨学院,数学与应用数学,549,,509
哈尔滨学院,物理学,537,,510
哈尔滨学院,化学,567,,508
哈尔滨学院,生物科学,555,,513
哈尔滨学院,地理科学,525,,512
哈尔滨学院,心理学,554,,509
哈尔滨学院,电子信息工程,554,,509
哈尔滨学院,计算机科学与技术,543,,515
哈尔滨学院,软件工程,549,,508
哈尔滨学院,土木工程,548,,508
哈尔滨学院,食品科学与工程,572,,508
哈尔滨学院,会计学,561,,508
哈尔滨学院,财务管理(理财),575,,546
哈尔滨学院,财务管理(资产托拍),557,,508
大庆师范学院,小学教育,537,,508
大庆师范学院,英语,566,,513
大庆师范学院,数学与应用数学,,,508
大庆师范学院,物理学,,,508
大庆师范学院,化学,562,,508
大庆师范学院,计算机科学与技术,553,,508
大庆师范学院,英语(国际经济方向),563,,508
大庆师范学院,生物科学,537,,
大庆师范学院,市场营销,536,,508
大庆师范学院,俄语(商务俄语),,,508
大庆师范学院,化学工程与工艺,552,,508
绥化学院,物理学,526,,508
绥化学院,化学,527,,508
绥化学院,地理科学,508,,
绥化学院,俄语与英语辅修,546,,508
绥化学院,英语,529,,508
绥化学院,数学与应用数学,527,,508
绥化学院,信息与计算科学,524,,508
绥化学院,电子信息工程,540,,508
绥化学院,计算机科学与技术,523,,508
哈尔滨商业大学,经济学,583,,560
哈尔滨商业大学,财政学,583,,561
哈尔滨商业大学,金融工程,581,,563
哈尔滨商业大学,社会工作,542,,540
哈尔滨商业大学,英语,576,,557
哈尔滨商业大学,新闻学,571,,542
哈尔滨商业大学,统计学,575,,547
哈尔滨商业大学,机械设计制造及自动化,582,,551
哈尔滨商业大学,电子信息工程,573,,552
哈尔滨商业大学,计算机科学与技术,575,,546
哈尔滨商业大学,土木工程,581,,550
哈尔滨商业大学,遥感与测绘工程,576,,543
哈尔滨商业大学,环境工程,565,,565
哈尔滨商业大学,制药工程,582,,562
哈尔滨商业大学,食品科学与工程,584,,565
哈尔滨商业大学,包装工程,570,,541
哈尔滨商业大学,印刷工程,585,,540
哈尔滨商业大学,食品质量与安全,585,,553
哈尔滨商业大学,生物工程,582,,550
哈尔滨商业大学,药学,576,,543
哈尔滨商业大学,信息管理与信息系统,576,,543
哈尔滨商业大学,工业工程,571,,543
哈尔滨商业大学,工程管理,578,,549
哈尔滨商业大学,市场营销,586,,551
哈尔滨商业大学,财务管理,580,,571
哈尔滨商业大学,人力资源管理,571,,548
哈尔滨商业大学,旅游管理,576,,547
哈尔滨商业大学,商品学,570,,551
哈尔滨商业大学,电子商务,572,,548
哈尔滨商业大学,物流管理,591,,557
哈尔滨商业大学,劳动与社会保障,551,,543
上海海事大学,机械电子工程,562,,516
上海海事大学,计算机科学与技术,617,,592
上海海事大学,工业工程,602,,568
上海应用技术学院,材料科学与工程,571,,545
上海应用技术学院,计算机科学与技术,582,,549
上海应用技术学院,食品科学与工程,554,,536
上海应用技术学院,染化工程,572,,545
江苏工业学院,高分子材料与工程,561,,555
江苏工业学院,材料成型及控制工程,547,,512
江苏工业学院,环境工程,535,,514
南京林业大学,机械设计制造及自动化,570,,567
南京林业大学,过程装备与控制工程,,,547
南京林业大学,热能与动力工程,560,,555
南京林业大学,土木工程,578,,576
南京林业大学,化学工程与工艺,561,,559
南京林业大学,生物工程,,,544
南京林业大学,森林工程,555,,525
南京林业大学,木材科学与工程,554,,530
南京林业大学,林产化工,571,,569
南京林业大学,林学,585,,569
南通大学,地理学,554,,542
南通大学,资源环境与城乡规划管理,577,,528
南通大学,纺织工程,569,,569
南通大学,服装设计与工程,572,,557
南通大学,医学检验,537,,537
南通大学,药学,570,,514
苏州科技学院,化学,551,,550
苏州科技学院,资源环境与城乡规划管理,567,,567
苏州科技学院,电子信息工程,562,,559
苏州科技学院,建筑学,577,,577
浙江工业大学,环境工程,575,,572
浙江工业大学,工程管理,,,565
浙江师范大学,科学教育,568,,534
浙江师范大学,应用化学,566,,539
浙江师范大学,环境科学,560,,522
绍兴文理学院,国际经济与贸易,549,,537
绍兴文理学院,小学教育,530,,
台州学院,数学与应用数学,556,,525
台州学院,生物科学,543,,
台州学院,材料成型及控制工程,522,,521
台州学院,环境工程,514,,
安徽理工大学,地理信息系统,,,529
安徽理工大学,矿物加工工程,560,,559
安徽理工大学,地质工程,571,,551
安徽理工大学,高分子材料与工程,543,,539
安徽理工大学,机械设计制造及自动化,582,,572
安徽理工大学,计算机科学与技术,565,,557
安徽理工大学,临床医学,523,,511
安徽农业大学,信息与计算科学,528,,528
安徽农业大学,生物技术,544,,543
安徽农业大学,环境科学,546,,546
安徽农业大学,机械设计制造及自动化,561,,558
安徽农业大学,物流工程,536,,533
安徽农业大学,食品科学与工程,542,,542
安徽农业大学,农学,551,,539
安徽农业大学,动物科学,535,,535
安徽农业大学,中药资源与开发,529,,528
安徽农业大学,信息管理与信息系统,527,,527
安徽财经大学,国际经济与贸易,565,,565
安徽财经大学,金融学,567,,567
安徽财经大学,保险,564,,564
安徽财经大学,金融工程,564,,564
安徽财经大学,法学,562,,562
安徽财经大学,信息与计算科学,569,,569
安徽财经大学,统计学,572,,572
安徽财经大学,信息管理与信息系统,561,,561
淮南师范学院,应用化学,534,,511
南昌大学,软件工程,576,,560
南昌大学,计算机软件,557,,553
华东交通大学,英语,562,,562
华东交通大学,信息与计算机科学,567,,567
华东交通大学,应用化学,563,,563
华东交通大学,机械设计制造及自动化,576,,569
华东交通大学,机械电子工程,566,,566
华东交通大学,测绘技术与仪器,563,,563
华东交通大学,电气工程及其自动化,583,,567
华东交通大学,土木工程,601,,568
华东理工大学,建筑环境与设备工程,565,,565
华东理工大学,给水排水工程,564,,564
华东理工大学,测绘工程,563,,563
华东理工大学,信息管理与信息系统,564,,564
华东理工大学,工业工程,564,,564
华东理工大学,地球化学,542,,528
华东理工大学,地理信息系统,545,,543
华东理工大学,勘查技术与工程,564,,564
华东理工大学,材料科学与工程,577,,557
华东理工大学,软件工程,527,,519
华东理工大学,化学工程与工艺,536,,523
华东理工大学,信息管理与信息系统,536,,523
南昌大学,数学与应用数学,549,,541
南昌大学,信息与计算科学,552,,552
南昌大学,材料化学,558,,556
南昌大学,采矿工程,564,,560
南昌大学,矿物加工工程,576,,565
南昌大学,冶金工程,572,,572
南昌大学,金属材料工程,573,,573
江西理工大学,机械工程及自动化,574,,574
江西理工大学,电气工程及自动化,563,,557
江西理工大学,自动化,565,,565
江西理工大学,电子信息,561,,553
江西理工大学,通信工程,566,,561
江西理工大学,计算机科学与技术,548,,545
江西理工大学,网络工程,560,,560
江西理工大学,环境工程,550,,550
江西理工大学,工程管理,571,,551
江西财经大学,应用化学,536,,536
江西财经大学,生物技术,527,,527
江西农业大学,软件工程,536,,510
江西农业大学,食品科学与工程,529,,529
江西农业大学,农业机械化及其自动化,531,,531
江西农业大学,园艺,512,,512
江西农业大学,动物医学,552,,552
江西财经大学,国际经济与贸易,582,,573
江西财经大学,金融学,586,,582
江西财经大学,计算机科学与技术,577,,575
江西财经大学,软件工程,603,,575
江西财经大学,信息管理与信息系统,570,,565
山东科技大学,教育技术学,552,,536
山东科技大学,数学与应用数学,558,,558
山东科技大学,应用物理学,568,,536
山东科技大学,应用化学,538,,529
山东科技大学,统计学,576,,569
山东科技大学,采矿工程,572,,571
山东科技大学,地质工程,572,,569
山东科技大学,机械设计制造及自动化,594,,593
山东科技大学,材料成型及控制工程,581,,578
山东科技大学,自动化,584,,571
山东科技大学,通信工程,590,,588
山东科技大学,网络工程,573,,573
山东科技大学,建筑学,576,,571
山东科技大学,土木工程,588,,574
山东科技大学,水利水电工程,577,,571
山东科技大学,化学工程与工艺,568,,563
山东科技大学,交通运输,560,,557
山东科技大学,交通工程,,,539
山东科技大学,工业工程,557,,550
山东科技大学,工程管理,571,,551
山东科技大学,会计学,590,,575
山东科技大学,电子商务,568,,567
青岛科技大学,数学与应用数学,575,,511
青岛科技大学,通信工程,570,,518
青岛科技大学,集成电路设计集成系统,536,,510
济南大学,国际经济与贸易,581,,581
济南大学,数学与应用数学,568,,566
济南大学,化学,567,,561
济南大学,应用化学,574,,568
济南大学,地理科学,555,,542
济南大学,电子信息科学与技术,576,,574
济南大学,光信息科学与技术,598,,598
济南大学,应用心理学,571,,571
济南大学,高分子材料与工程,,,571
济南大学,材料科学与工程,578,,575
济南大学,工业设计,579,,579
济南大学,机械工程及自动化,571,,577
济南大学,自动化,579,,579
济南大学,土木工程,575,,574
济南大学,市场营销,561,,559
青岛理工大学,机械设计制造及自动化,597,,583
青岛理工大学,材料成型及控制工程,575,,571
青岛理工大学,测绘技术与仪器,581,,576
青岛理工大学,热能与动力工程,575,,574
青岛理工大学,建筑环境与设备工程,568,,558
青岛理工大学,给水排水工程,572,,561
青岛理工大学,环境工程,555,,539
青岛理工大学,信息管理与信息系统,611,,570
青岛理工大学,工业工程,570,,563
青岛理工大学,物流管理,576,,563
山东建筑大学,应用物理学,578,,578
山东建筑大学,材料成型及控制工程,576,,575
山东建筑大学,机械工程及自动化,580,,563
山东建筑大学,城市规划,602,,602
山东建筑大学,土木工程,683,,583
山东建筑大学,建筑环境与设备工程,572,,562
山东建筑大学,工程管理,576,,575
山东建筑大学,工商管理,571,,562
山东农业大学,中医学,556,,557
山东农业大学,针灸推拿学,567,,557
山东农业大学,护理学,564,,546
山东农业大学,中药学,561,,541
济宁医学院,临床医学,572,,517
山东师范大学,数学与应用数学,588,,565
山东师范大学,应用化学,573,,551
山东师范大学,计算机科学与技术,553,,550
山东师范大学,工商管理,563,,519
曲阜师范大学,经济学类,569,,565
曲阜师范大学,数学类,575,,567
曲阜师范大学,物理学,560,,555
曲阜师范大学,化学,566,,518
曲阜师范大学,生物科学类,573,,528
曲阜师范大学,地理科学类,562,,559
曲阜师范大学,电子信息科学类,542,,518
曲阜师范大学,材料化学,556,,538
曲阜师范大学,无机非金属材料工程,552,,546
曲阜师范大学,高分子材料与工程,563,,528
曲阜师范大学,电气信息类,563,,528
曲阜师范大学,交通运输类,564,,552
曲阜师范大学,信息管理与信息系统,561,,538
山东经济学院,国际经济与贸易,575,,575
山东经济学院,财政学,571,,571
山东经济学院,保险,569,,569
山东经济学院,税务,575,,575
山东经济学院,法学,572,,572
山东经济学院,数学与应用数学,563,,562
山东经济学院,信息管理与信息系统,562,,562
山东经济学院,房地产工程管理,565,,565
山东经济学院,市场营销,559,,559
山东经济学院,人力资源管理,575,,569
山东经济学院,电子商务,559,,557
山东经济学院,劳动与社会保障,557,,552
河南理工大学,地理信息系统,562,,553
河南理工大学,采矿工程,570,,564
河南理工大学,计算机科学与技术,564,,562
河南理工大学,土木工程,580,,566
河南理工大学,水文与水资源工程,560,,548
河南理工大学,测绘工程,572,,567
河南工业大学,广播电视新闻学,528,,528
河南工业大学,广告学,566,,566
河南工业大学,应用物理学,535,,535
河南工业大学,材料科学,532,,532
河南工业大学,机械设计制造及自动化,566,,566
河南工业大学,材料成型及控制工程,536,,536
河南工业大学,电子信息工程,553,,545
河南工业大学,食品科学与工程,553,,552
河南工业大学,生物工程类,572,,572
河南工业大学,工程管理,518,,518
河南工业大学,工商管理类,564,,555
河南科技大学,统计学,594,,570
河南科技大学,热能与动力工程,561,,540
河南科技大学,计算机科学与技术,563,,544
河南科技大学,环境工程,563,,544
河南科技大学,农业机械化及其自动化,564,,564
河南科技大学,法医学,573,,549
郑州航空工业管理学院,电气工程及其自动化,557,,546
郑州航空工业管理学院,电子信息工程,550,,549
郑州航空工业管理学院,信息管理与信息系统,543,,540
郑州航空工业管理学院,工商管理,538,,538
郑州航空工业管理学院,会计学,569,,555
武汉科技大学,材料成型及控制工程,570,,565
武汉科技大学,机械工程及自动化,579,,576
武汉科技大学,电子信息工程,572,,561
武汉科技大学,计算机科学与技术,586,,572
武汉科技大学,临床医学,550,,550
武汉科技大学,应用化学,568,,568
武汉科技大学,地球化学,571,,568
武汉科技大学,地理信息系统,566,,566
武汉科技大学,石油工程,581,,572
武汉科技大学,资源勘查工程,579,,
长江大学,机械制造及自动化,569,,565
长江大学,材料成型及控制工程,568,,551
长江大学,工业设计,570,,558
长江大学,通信工程,561,,554
长江大学,计算机科学与技术,566,,559
长江大学,土木工程,565,,565
长江大学,给水排水工程,571,,571
长江大学,油气储运工程,574,,573
长江大学,生物工程,564,,564
长江大学,农学,557,,557
长江大学,森林资源保护游憩,553,,553
长江大学,动物科学,563,,561
长江大学,英语,568,,553
长江大学,信息与计算科学,563,,547
长江大学,应用化学,569,,
长江大学,生物技术,570,,561
长江大学,光信息科学与技术,,,547
长江大学,材料物理,563,,561
武汉工程大学,机械制造与自动化,576,,571
武汉工程大学,材料成型及控制工程,561,,560
武汉工程大学,过程装备与控制工程,581,,571
武汉工程大学,测控技术与仪器,569,,574
武汉工程大学,自动化,581,,567
武汉工程大学,通信工程,562,,558
武汉工程大学,制药工程,562,,562
武汉工程大学,生物工程,573,,555
武汉工程大学,工程管理,568,,560
武汉工程大学,光信息科学与技术,573,,550
武汉工程大学,机械设计制造及自动化,575,,563
武汉工程大学,软件工程,572,,534
武汉工程大学,建筑学,561,,550
武汉工程大学,食品科学与工程,574,,572
武汉工程大学,工程管理,574,,574
湖北师范学院,教育技术学,521,,521
湖北师范学院,数学与应用数学,528,,528
湖北师范学院,物理学,523,,523
湖北民族学院,计算机科学与技术,536,,519
湖北民族学院,临床医学,550,,538
湖北民族学院,中医学,552,,552
湖南科技大学,数学与应用数学,558,,556
湖南科技大学,信息计算科学,,,562
湖南科技大学,物理学,558,,557
湖南科技大学,化学,561,,564
湖南科技大学,应用化学,563,,563
湖南科技大学,生物科学,657,,557
湖南科技大学,生物技术,564,,564
湖南科技大学,地理信息系统,561,,561
湖南科技大学,电子信息科学与技术,566,,565
湖南科技大学,材料化学,568,,568
湖南科技大学,采矿工程,556,,556
湖南科技大学,勘查技术与工程,567,,567
湖南科技大学,金属材料工程,566,,566
湖南科技大学,无机非金属材料工程,568,,568
湖南科技大学,机械设计制造及自动化,577,,575
湖南科技大学,工业设计,570,,570
湖南科技大学,测控技术与仪器,566,,566
湖南科技大学,电气工程及其自动化,574,,574
湖南科技大学,自动化,561,,570
湖南科技大学,电子信息工程,569,,569
湖南科技大学,通信工程,578,,572
湖南科技大学,计算机科学与技术,569,,565
湖南科技大学,网络工程,569,,565
湖南科技大学,城市规划,561,,561
湖南科技大学,化学工程与工艺,566,,566
湖南科技大学,生物工程,565,,565
湖南科技大学,工业工程,561,,561
湖南科技大学,电子商务,577,,577
中南林业科技大学,金融学,665,,540
中南林业科技大学,生物技术,559,,554
中南林业科技大学,通信工程,567,,548
中南林业科技大学,园林,565,,551
中南林业科技大学,临床医学,560,,560
湖南中医药大学,口腔医学,560,,560
湖南中医药大学,针灸推拿学,567,,543
湖南中医药大学,中西医临床医学,572,,571
湖南中医药大学,药学,,,530
湖南中医药大学,中药学,550,,532
南华大学,矿物资源工程,571,,564
南华大学,机械设计制造及自动化,567,,566
南华大学,过程装备与控制工程,564,,557
南华大学,核工程与核技术,610,,588
南华大学,电气工程及其自动化,586,,568
南华大学,自动化,567,,567
南华大学,计算机科学与技术,549,,546
南华大学,软件工程,563,,545
南华大学,土木工程,563,,552
南华大学,建筑环境与设备工程,563,,543
南华大学,安全工程,572,,549
南华大学,制药工程,554,,554
南华大学,临床医学,567,,544
南华大学,麻醉学,543,,542
南华大学,药学,561,,540
广州中医药大学,应用心理学,615,,
广州中医药大学,计算机科学与技术,589,,
广州中医药大学,中医学,599,,
广州中医药大学,针灸推拿学,595,,
广州中医药大学,护理学,609,,
广州中医药大学,药学,597,,
广州中医药大学,中药学,598,,
广西工学院,机械工程及自动化,541,,524
桂林电子科技大学,信息与计算科学,564,,555
桂林电子科技大学,电子信息科学与技术,576,,564
桂林电子科技大学,自动化,570,,560
桂林工学院,土木工程,540,,510
广西医科大学,临床医学,575,,568
广西师范大学,物理学,551,,531
广西师范大学,环境工程,565,,565
广西师范学院,化学,562,,513
广西师范学院,通信工程,557,,557
广西民族学院,数学与应用数学,520,,520
广西民族学院,电气信息类,514,,514
广西民族学院,计算机科学与技术,517,,517
西南石油大学,电子信息科学与技术,559,,551
西南石油大学,石油工程,598,,591
西南石油大学,勘察技术与工程,596,,581
西南石油大学,材料科学与工程,569,,566
西南石油大学,通信工程,556,,
西南石油大学,计算机科学与技术,577,,556
西南石油大学,软件工程,568,,546
西南石油大学,土木工程,569,,557
西南石油大学,环境工程,575,,552
西南石油大学,市场营销,575,,563
西南石油大学,会计学,564,,545
西南石油大学,公共管理,565,,545
西南石油大学,英语,551,,521
西南石油大学,数学与应用数学,568,,553
西南石油大学,化学,573,,561
西南石油大学,应用化学,573,,561
西南石油大学,地质学,593,,584
西南石油大学,电子信息科学与技术,564,,564
成都理工大学,电气工程及其自动化,570,,570
成都理工大学,计算机科学与技术,564,,561
成都理工大学,建筑学,564,,558
成都理工大学,土木工程,586,,554
成都理工大学,测绘工程,563,,561
成都理工大学,化工与制药,572,,572
成都理工大学,信息管理与信息系统,565,,565
成都理工大学,工商管理,563,,542
成都理工大学,市场营销,568,,522
成都理工大学,会计学,577,,573
成都理工大学,旅游管理,566,,540
重庆交通大学,经济学,572,,567
重庆交通大学,信息与计算科学,583,,568
重庆交通大学,机械设计制造及自动化,574,,572
重庆交通大学,电子信息工程,587,,578
重庆交通大学,通信工程,581,,575
重庆交通大学,电气工程及其自动化,585,,576
重庆交通大学,船舶与海洋工程,608,,571
重庆交通大学,工程力学,574,,569
重庆交通大学,工程管理,574,,576
重庆交通大学,物流管理,567,,566
西南科技大学,采矿工程,563,,539
西南科技大学,通信工程,589,,559
西南科技大学,建筑环境与设备工程,559,,552
西南科技大学,测绘工程,542,,
西南科技大学,制药工程,554,,549
西南科技大学,交通工程,536,,
西南科技大学,食品科学与工程,550,,525
西南科技大学,农学,554,,522
西南科技大学,工业设计,546,,532
西南科技大学,电子商务,538,,529
成都信息工程学院,光信息科学与技术,570,,570
成都信息工程学院,信息安全,564,,564
成都信息工程学院,自动化,553,,553
成都信息工程学院,电子信息工程,579,,572
成都信息工程学院,计算机科学与技术,558,,563
成都信息工程学院,电子科学与技术,563,,563
成都信息工程学院,生物医学工程,561,,551
成都信息工程学院,软件工程,548,,547
成都信息工程学院,网络工程,563,,562
西华师范大学,化学,547,,545
西华师范大学,国际经济与贸易,560,,550
西华师范大学,法学,547,,544
西华师范大学,英语,577,,564
西南民族大学,信息与计算科学,536,,535
西南民族大学,生物技术,550,,542
西南民族大学,环境科学,555,,552
西南民族大学,电气工程及自动化,584,,554
西南民族大学,自动化,558,,542
西南民族大学,电子信息工程,556,,545
西南民族大学,通信工程,548,,558
西南民族大学,计算机科学与技术,654,,533
西南民族大学,软件工程,560,,536
西南民族大学,城市规划,,,553
西南民族大学,化学工程与工艺,564,,543
西南民族大学,制药工程,,,544
西南民族大学,食品科学与工程,552,,549
西南民族大学,动物科学,540,,543
西南民族大学,动物医学,546,,543
西南民族大学,中药学,541,,537
西南民族大学,药物制剂,536,,533
西南民族大学,信息管理与信息系统,538,,533
西南民族大学,市场营销,550,,547
西南民族大学,会计学,568,,565
西南民族大学,人力资源管理,547,,547
西南民族大学,旅游管理,551,,534
西南民族大学,法学,538,,538
贵州大学,应用化学,536,,526
贵州大学,金属材料工程,528,,527
贵州大学,土木工程,534,,529
贵州大学,信息管理与信息系统,544,,529
贵州师范大学,英语,566,,
贵州师范大学,应用化学,566,,562
贵州师范大学,采矿工程,564,,564
贵州师范大学,矿物加工工程,569,,569
昆明理工大学,冶金工程,573,,573
昆明理工大学,材料科学与工程,586,,571
昆明理工大学,过程装备与控制工程,569,,527
昆明理工大学,机械工程及自动化,572,,551
昆明理工大学,热能与动力工程,564,,537
昆明理工大学,电气工程及其自动化,577,,
昆明理工大学,通信工程,572,,572
昆明理工大学,计算机科学与技术,593,,554
昆明理工大学,生物医学工程,563,,
昆明理工大学,土木工程,576,,559
昆明理工大学,给水排水工程,581,,556
昆明理工大学,水利水电工程,573,,565
昆明理工大学,生物工程,566,,562
昆明理工大学,工程管理,573,,555
云南中医院,环境科学,534,,511
云南中医院,临床医学,518,,510
云南中医院,中医学,543,,536
云南中医院,中药,536,,531
红河学院,国际经济与贸易,517,,517
红河学院,电气工程及其自动化,510,,
云南财经大学,经济学,576,,534
云南财经大学,国际经济与贸易,564,,557
云南财经大学,金融学,568,,568
云南财经大学,信息与计算科学,568,,521
云南财经大学,统计学,552,,549
云南财经大学,计算机科学与技术,558,,547
云南财经大学,市场营销,550,,550
云南财经大学,会计学,587,,563
云南财经大学,人力资源管理,578,,578
云南财经大学,旅游管理,540,,540
西安工业大学,计算机科学与技术,536,,516
西安科技大学,地理信息系统,567,,559
西安科技大学,电子信息科学与技术,573,,570
西安科技大学,材料科学与工程,576,,575
西安科技大学,测控技术与仪器,566,,
西安科技大学,电子信息工程,576,,574
西安科技大学,计算机科学与技术,571,,564
西安科技大学,土木工程,565,,
西安科技大学,给水排水工程,560,,560
西安科技大学,安全工程,575,,553
西安科技大学,应用物理学,567,,564
西安科技大学,地质学,574,,569
西安科技大学,石油工程,586,,574
西安科技大学,机械类,578,,574
西安科技大学,材料成型及控制工程,573,,572
西安石油大学,电子气息类,573,,572
西安石油大学,网络工程,574,,564
西安石油大学,化学工程与工艺,573,,569
西安石油大学,油气储运工程,579,,578
西安石油大学,工商管理类,572,,572
西安工程大学,自动化,573,,568
西安工程大学,计算机科学与技术,541,,528
西安外国语大学,金融学,571,,571
西安外国语大学,英语,590,,590
西安外国语大学,俄语,575,,575
